Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
236249.7,-0,0,12.999131,14.004183
236249.7,-0,0,12.999131,14.004183
236261.7,-0,0,13.001081,14.004226
236261.7,-0,0,13.001081,14.004226
236273.7,-0,0,13.003006,14.004270
236273.7,-0,0,13.003006,14.004270
236285.7,-0,0,13.004909,14.004315
236285.7,-0,0,13.004909,14.004315
236297.7,-0,0,13.006795,14.004360
236297.7,-0,0,13.006795,14.004360
236309.7,-0,0,13.008658,14.004406
236309.7,-0,0,13.008658,14.004406
236321.8,-0,0,13.010500,14.004452
236321.8,-0,0,13.010500,14.004452
236333.8,-0,0,13.012324,14.004500
236333.8,-0,0,13.012324,14.004500
236345.8,-0,0,13.014124,14.004548
236345.8,-0,0,13.014124,14.004548
236357.8,-0,0,13.015909,14.004596
236357.8,-0,0,13.015909,14.004596
236369.8,-0,0,13.017676,14.004646
236369.8,-0,0,13.017676,14.004646
236381.8,-0,0,13.019419,14.004696
236381.8,-0,0,13.019419,14.004696
236393.8,-0,0,13.021145,14.004747
236393.8,-0,0,13.021145,14.004747
236405.8,-0,0,13.022857,14.004798
236405.8,-0,0,13.022857,14.004798
236417.8,-0,0,13.024551,14.004851
236417.8,-0,0,13.024551,14.004851
236429.8,-0,0,13.026229,14.004904
236429.8,-0,0,13.026229,14.004904
236441.8,-0,0,13.027893,14.004957
236441.8,-0,0,13.027893,14.004957
236453.8,-0,0,13.029541,14.005012
236453.8,-0,0,13.029541,14.005012
236465.9,-0,0,13.031173,14.005067
236465.9,-0,0,13.031173,14.005067
236477.9,-0,0,13.032794,14.005123
236477.9,-0,0,13.032794,14.005123
236489.9,-0,0,13.034400,14.005180
236489.9,-0,0,13.034400,14.005180
236501.9,-0,0,13.035994,14.005237
236501.9,-0,0,13.035994,14.005237
236513.9,-0,0,13.037573,14.005295
236513.9,-0,0,13.037573,14.005295
236525.9,-0,0,13.039139,14.005354
236525.9,-0,0,13.039139,14.005354
236537.9,-0,0,13.040695,14.005414
236537.9,-0,0,13.040695,14.005414
236549.9,-0,0,13.042238,14.005474
236549.9,-0,0,13.042238,14.005474
236561.9,-0,0,13.043771,14.005535
236561.9,-0,0,13.043771,14.005535
236573.9,-0,0,13.045292,14.005597
236573.9,-0,0,13.045292,14.005597
236585.9,-0,0,13.046801,14.005660
236585.9,-0,0,13.046801,14.005660
236597.9,-0,0,13.048294,14.005723
236597.9,-0,0,13.048294,14.005723
236610.0,-0,0,13.049786,14.005787
236610.0,-0,0,13.049786,14.005787
236622.0,-0,0,13.051259,14.005852
236622.0,-0,0,13.051259,14.005852
236634.0,-0,0,13.052724,14.005917
236634.0,-0,0,13.052724,14.005917
236646.0,-0,0,13.054179,14.005984
236646.0,-0,0,13.054179,14.005984
236658.0,-0,0,13.055624,14.006051
236658.0,-0,0,13.055624,14.006051
236670.0,-0,0,13.057064,14.006118
236670.0,-0,0,13.057064,14.006118
236682.0,-0,0,13.058492,14.006187
236682.0,0.12445,-0.12445,13.058492,14.006187
236694.0,0.12445,-0.12445,14.861052,14.003659
236694.0,0.373483,-0.373483,14.861052,14.003659
236706.0,0.373483,-0.373483,12.785652,14.005866
236706.0,0.622156,-0.622156,12.785652,14.005866
236718.0,0.622156,-0.622156,8.137025,14.012722
236718.0,0.870155,-0.870155,8.137025,14.012722
236730.0,0.870155,-0.870155,6.376518,14.020125
236730.0,1.1178,-1.1178,6.376518,14.020125
236742.0,1.1178,-1.1178,5.605727,14.026350
236742.0,1.36527,-1.36527,5.605727,14.026350
236754.0,1.36527,-1.36527,5.167647,14.031273
236754.0,1.61257,-1.61257,5.167647,14.031273
236766.1,1.61257,-1.61257,4.887445,14.035135
236766.1,1.85972,-1.85972,4.887445,14.035135
236778.1,1.85972,-1.85972,4.696254,14.038193
236778.1,2.10671,-2.10671,4.696254,14.038193
236790.1,2.10671,-2.10671,4.560299,14.040657
236790.1,2.35353,-2.35353,4.560299,14.040657
236802.1,2.35353,-2.35353,4.460749,14.042682
236802.1,2.60016,-2.60016,4.460749,14.042682
236814.1,2.60016,-2.60016,4.386159,14.044384
236814.1,2.84658,-2.84658,4.386159,14.044384
236826.1,2.84658,-2.84658,4.329220,14.045848
236826.1,3.09278,-3.09278,4.329220,14.045848
236838.1,3.09278,-3.09278,4.285029,14.047137
236838.1,3.33873,-3.33873,4.285029,14.047137
236850.1,3.33873,-3.33873,4.250226,14.048296
236850.1,3.58441,-3.58441,4.250226,14.048296
236862.1,3.58441,-3.58441,4.222435,14.049359
236862.1,3.8298,-3.8298,4.222435,14.049359
236874.1,3.8298,-3.8298,4.199959,14.050352
236874.1,4.07489,-4.07489,4.199959,14.050352
236886.1,4.07489,-4.07489,4.181557,14.051295
236886.1,4.31964,-4.31964,4.181557,14.051295
236898.1,4.31964,-4.31964,4.166315,14.052201
236898.1,4.56404,-4.56404,4.166315,14.052201
236910.2,4.56404,-4.56404,4.153543,14.053082
236910.2,4.80807,-4.80807,4.153543,14.053082
236922.2,4.80807,-4.80807,4.142724,14.053946
236922.2,5.05171,-5.05171,4.142724,14.053946
236934.2,5.05171,-5.05171,4.133466,14.054799
236934.2,5.29493,-5.29493,4.133466,14.054799
236946.2,5.29493,-5.29493,4.125465,14.055648
236946.2,5.53772,-5.53772,4.125465,14.055648
236958.2,5.53772,-5.53772,4.118483,14.056494
236958.2,5.78007,-5.78007,4.118483,14.056494
236970.2,5.78007,-5.78007,4.112338,14.057343
236970.2,6.02194,-6.02194,4.112338,14.057343
236982.2,6.02194,-6.02194,4.106887,14.058195
236982.2,6.26332,-6.26332,4.106887,14.058195
236994.2,6.26332,-6.26332,4.102012,14.059052
236994.2,6.50419,-6.50419,4.102012,14.059052
237006.2,6.50419,-6.50419,4.097624,14.059917
237006.2,6.74453,-6.74453,4.097624,14.059917
237018.2,6.74453,-6.74453,4.093650,14.060790
237018.2,6.98433,-6.98433,4.093650,14.060790
237030.2,6.98433,-6.98433,4.090028,14.061673
237030.2,7.22356,-7.22356,4.090028,14.061673
237042.2,7.22356,-7.22356,4.086710,14.062565
237042.2,7.46221,-7.46221,4.086710,14.062565
237054.3,7.46221,-7.46221,4.083658,14.063468
237054.3,7.70025,-7.70025,4.083658,14.063468
237066.3,7.70025,-7.70025,4.080837,14.064382
237066.3,7.93767,-7.93767,4.080837,14.064382
237078.3,7.93767,-7.93767,4.078220,14.065308
237078.3,8.17445,-8.17445,4.078220,14.065308
237090.3,8.17445,-8.17445,4.075784,14.066246
237090.3,8.41057,-8.41057,4.075784,14.066246
237102.3,8.41057,-8.41057,4.073509,14.067196
237102.3,8.64601,-8.64601,4.073509,14.067196
237114.3,8.64601,-8.64601,4.071379,14.068158
237114.3,8.88075,-8.88075,4.071379,14.068158
237126.3,8.88075,-8.88075,4.069379,14.069133
237126.3,9.11478,-9.11478,4.069379,14.069133
237138.3,9.11478,-9.11478,4.067497,14.070122
237138.3,9.34808,-9.34808,4.067497,14.070122
237150.3,9.34808,-9.34808,4.065723,14.071123
237150.3,9.58063,-9.58063,4.065723,14.071123
237162.3,9.58063,-9.58063,4.064047,14.072138
237162.3,9.8124,-9.8124,4.064047,14.072138
237174.3,9.8124,-9.8124,4.062460,14.073167
237174.3,10.0434,-10.0434,4.062460,14.073167
237186.3,10.0434,-10.0434,4.060959,14.074209
237186.3,10.2736,-10.2736,4.060959,14.074209
237198.4,10.2736,-10.2736,4.059526,14.075265
237198.4,10.5029,-10.5029,4.059526,14.075265
237210.4,10.5029,-10.5029,4.058171,14.076335
237210.4,10.7315,-10.7315,4.058171,14.076335
237222.4,10.7315,-10.7315,4.056882,14.077419
237222.4,10.9591,-10.9591,4.056882,14.077419
237234.4,10.9591,-10.9591,4.055649,14.078518
237234.4,11.1859,-11.1859,4.055649,14.078518
237246.4,11.1859,-11.1859,4.054473,14.079631
237246.4,11.4118,-11.4118,4.054473,14.079631
237258.4,11.4118,-11.4118,4.053350,14.080759
237258.4,11.6368,-11.6368,4.053350,14.080759
237270.4,11.6368,-11.6368,4.052277,14.081902
237270.4,11.8608,-11.8608,4.052277,14.081902
237282.4,11.8608,-11.8608,4.051251,14.083059
237282.4,12.0839,-12.0839,4.051251,14.083059
237294.4,12.0839,-12.0839,4.050268,14.084232
237294.4,12.306,-12.306,4.050268,14.084232
237306.4,12.306,-12.306,4.049326,14.085419
237306.4,12.5272,-12.5272,4.049326,14.085419
237318.4,12.5272,-12.5272,4.048423,14.086622
237318.4,12.7473,-12.7473,4.048423,14.086622
237330.4,12.7473,-12.7473,4.047555,14.087840
237330.4,12.9665,-12.9665,4.047555,14.087840
237342.5,12.9665,-12.9665,4.046721,14.089074
237342.5,13.1846,-13.1846,4.046721,14.089074
237354.5,13.1846,-13.1846,4.045916,14.090324
237354.5,13.4016,-13.4016,4.045916,14.090324
237366.5,13.4016,-13.4016,4.045145,14.091589
237366.5,13.6176,-13.6176,4.045145,14.091589
237378.5,13.6176,-13.6176,4.044402,14.092870
237378.5,13.8325,-13.8325,4.044402,14.092870
237390.5,13.8325,-13.8325,4.043690,14.094167
237390.5,14.0463,-14.0463,4.043690,14.094167
237402.5,14.0463,-14.0463,4.042999,14.095481
237402.5,14.259,-14.259,4.042999,14.095481
237414.5,14.259,-14.259,4.042333,14.096810
237414.5,14.4705,-14.4705,4.042333,14.096810
237426.5,14.4705,-14.4705,4.041693,14.098156
237426.5,14.6809,-14.6809,4.041693,14.098156
237438.5,14.6809,-14.6809,4.041072,14.099519
237438.5,14.8901,-14.8901,4.041072,14.099519
237450.5,14.8901,-14.8901,4.040475,14.100898
237450.5,15.0981,-15.0981,4.040475,14.100898
237462.5,15.0981,-15.0981,4.039897,14.102294
237462.5,15.305,-15.305,4.039897,14.102294
237474.5,15.305,-15.305,4.039337,14.103707
237474.5,15.5106,-15.5106,4.039337,14.103707
237486.6,15.5106,-15.5106,4.038796,14.105137
237486.6,15.715,-15.715,4.038796,14.105137
237498.6,15.715,-15.715,4.038274,14.106584
237498.6,15.9181,-15.9181,4.038274,14.106584
237510.6,15.9181,-15.9181,4.037768,14.108048
237510.6,16.12,-16.12,4.037768,14.108048
237522.6,16.12,-16.12,4.037278,14.109530
237522.6,16.3206,-16.3206,4.037278,14.109530
237534.6,16.3206,-16.3206,4.036802,14.111029
237534.6,16.5198,-16.5198,4.036802,14.111029
237546.6,16.5198,-16.5198,4.036343,14.112545
237546.6,16.7178,-16.7178,4.036343,14.112545
237558.6,16.7178,-16.7178,4.035897,14.114080
237558.6,16.9145,-16.9145,4.035897,14.114080
237570.6,16.9145,-16.9145,4.035466,14.115632
237570.6,17.1098,-17.1098,4.035466,14.115632
237582.6,17.1098,-17.1098,4.035045,14.117202
237582.6,17.3037,-17.3037,4.035045,14.117202
237594.6,17.3037,-17.3037,4.034638,14.118790
237594.6,17.4963,-17.4963,4.034638,14.118790
237606.6,17.4963,-17.4963,4.034244,14.120396
237606.6,17.6875,-17.6875,4.034244,14.120396
237618.6,17.6875,-17.6875,4.033861,14.122020
237618.6,17.8773,-17.8773,4.033861,14.122020
237630.6,17.8773,-17.8773,4.033488,14.123663
237630.6,18.0656,-18.0656,4.033488,14.123663
237642.7,18.0656,-18.0656,4.033125,14.125324
237642.7,18.2526,-18.2526,4.033125,14.125324
237654.7,18.2526,-18.2526,4.032773,14.127004
237654.7,18.4381,-18.4381,4.032773,14.127004
237666.7,18.4381,-18.4381,4.032432,14.128703
237666.7,18.6221,-18.6221,4.032432,14.128703
237678.7,18.6221,-18.6221,4.032100,14.130420
237678.7,18.8046,-18.8046,4.032100,14.130420
237690.7,18.8046,-18.8046,4.031776,14.132157
237690.7,18.9857,-18.9857,4.031776,14.132157
237702.7,18.9857,-18.9857,4.031462,14.133912
237702.7,19.1652,-19.1652,4.031462,14.133912
237714.7,19.1652,-19.1652,4.031158,14.135687
237714.7,19.3433,-19.3433,4.031158,14.135687
237726.7,19.3433,-19.3433,4.030861,14.137481
237726.7,19.5198,-19.5198,4.030861,14.137481
237738.7,19.5198,-19.5198,4.030570,14.139294
237738.7,19.6947,-19.6947,4.030570,14.139294
237750.7,19.6947,-19.6947,4.030289,14.141127
237750.7,19.8681,-19.8681,4.030289,14.141127
237762.7,19.8681,-19.8681,4.030015,14.142980
237762.7,20.0399,-20.0399,4.030015,14.142980
237774.7,20.0399,-20.0399,4.029748,14.144852
237774.7,20.2102,-20.2102,4.029748,14.144852
237786.8,20.2102,-20.2102,4.029489,14.146745
237786.8,20.3788,-20.3788,4.029489,14.146745
237798.8,20.3788,-20.3788,4.029235,14.148657
237798.8,20.5458,-20.5458,4.029235,14.148657
237810.8,20.5458,-20.5458,4.028989,14.150590
237810.8,20.7112,-20.7112,4.028989,14.150590
237822.8,20.7112,-20.7112,4.028749,14.152543
237822.8,20.875,-20.875,4.028749,14.152543
237834.8,20.875,-20.875,4.028515,14.154516
237834.8,21.0371,-21.0371,4.028515,14.154516
237846.8,21.0371,-21.0371,4.028287,14.156510
237846.8,21.1975,-21.1975,4.028287,14.156510
237858.8,21.1975,-21.1975,4.028064,14.158525
237858.8,21.3563,-21.3563,4.028064,14.158525
237870.8,21.3563,-21.3563,4.027848,14.160560
237870.8,21.5133,-21.5133,4.027848,14.160560
237882.8,21.5133,-21.5133,4.027637,14.162616
237882.8,21.6687,-21.6687,4.027637,14.162616
237894.8,21.6687,-21.6687,4.027431,14.164694
237894.8,21.8224,-21.8224,4.027431,14.164694
237906.8,21.8224,-21.8224,4.027231,14.166792
237906.8,21.9743,-21.9743,4.027231,14.166792
237918.8,21.9743,-21.9743,4.027035,14.168912
237918.8,22.1245,-22.1245,4.027035,14.168912
237930.9,22.1245,-22.1245,4.026845,14.171054
237930.9,22.2729,-22.2729,4.026845,14.171054
237942.9,22.2729,-22.2729,4.026658,14.173217
237942.9,22.4196,-22.4196,4.026658,14.173217
237954.9,22.4196,-22.4196,4.026477,14.175402
237954.9,22.5645,-22.5645,4.026477,14.175402
237966.9,22.5645,-22.5645,4.026300,14.177609
237966.9,22.7076,-22.7076,4.026300,14.177609
237978.9,22.7076,-22.7076,4.026128,14.179837
237978.9,22.849,-22.849,4.026128,14.179837
237990.9,22.849,-22.849,4.025960,14.182088
237990.9,22.9885,-22.9885,4.025960,14.182088
238002.9,22.9885,-22.9885,4.025796,14.184361
238002.9,23.1262,-23.1262,4.025796,14.184361
238014.9,23.1262,-23.1262,4.025636,14.186657
238014.9,23.2621,-23.2621,4.025636,14.186657
238026.9,23.2621,-23.2621,4.025480,14.188975
238026.9,23.3962,-23.3962,4.025480,14.188975
238038.9,23.3962,-23.3962,4.025328,14.191316
238038.9,23.5284,-23.5284,4.025328,14.191316
238050.9,23.5284,-23.5284,4.025180,14.193679
238050.9,23.6587,-23.6587,4.025180,14.193679
238062.9,23.6587,-23.6587,4.025035,14.196066
238062.9,23.7872,-23.7872,4.025035,14.196066
238075.0,23.7872,-23.7872,4.024895,14.198476
238075.0,23.9138,-23.9138,4.024895,14.198476
238087.0,23.9138,-23.9138,4.024757,14.200909
238087.0,24.0385,-24.0385,4.024757,14.200909
238099.0,24.0385,-24.0385,4.024623,14.203366
238099.0,24.1614,-24.1614,4.024623,14.203366
238111.0,24.1614,-24.1614,4.024493,14.205846
238111.0,24.2823,-24.2823,4.024493,14.205846
238123.0,24.2823,-24.2823,4.024366,14.208350
238123.0,24.4013,-24.4013,4.024366,14.208350
238135.0,24.4013,-24.4013,4.024242,14.210878
238135.0,24.5184,-24.5184,4.024242,14.210878
238147.0,24.5184,-24.5184,4.024121,14.213430
238147.0,24.6335,-24.6335,4.024121,14.213430
238159.0,24.6335,-24.6335,4.024002,14.216007
238159.0,24.7467,-24.7467,4.024002,14.216007
238171.0,24.7467,-24.7467,4.023887,14.218609
238171.0,24.858,-24.858,4.023887,14.218609
238183.0,24.858,-24.858,4.023776,14.221236
238183.0,24.9673,-24.9673,4.023776,14.221236
238195.0,24.9673,-24.9673,4.023667,14.223889
238195.0,25.0746,-25.0746,4.023667,14.223889
238207.0,25.0746,-25.0746,4.023561,14.226567
238207.0,25.18,-25.18,4.023561,14.226567
238219.1,25.18,-25.18,4.023458,14.229272
238219.1,25.2833,-25.2833,4.023458,14.229272
238231.1,25.2833,-25.2833,4.023357,14.232003
238231.1,25.3847,-25.3847,4.023357,14.232003
238243.1,25.3847,-25.3847,4.023259,14.234761
238243.1,25.4841,-25.4841,4.023259,14.234761
238255.1,25.4841,-25.4841,4.023164,14.237547
238255.1,25.5814,-25.5814,4.023164,14.237547
238267.1,25.5814,-25.5814,4.023072,14.240361
238267.1,25.6767,-25.6767,4.023072,14.240361
238279.1,25.6767,-25.6767,4.022981,14.243203
238279.1,25.7701,-25.7701,4.022981,14.243203
238291.1,25.7701,-25.7701,4.022894,14.246076
238291.1,25.8613,-25.8613,4.022894,14.246076
238303.1,25.8613,-25.8613,4.022809,14.248978
238303.1,25.9506,-25.9506,4.022809,14.248978
238315.1,25.9506,-25.9506,4.022726,14.251911
238315.1,26.0377,-26.0377,4.022726,14.251911
238327.1,26.0377,-26.0377,4.022646,14.254876
238327.1,26.1229,-26.1229,4.022646,14.254876
238339.1,26.1229,-26.1229,4.022568,14.257874
238339.1,26.2059,-26.2059,4.022568,14.257874
238351.1,26.2059,-26.2059,4.022493,14.260905
238351.1,26.2869,-26.2869,4.022493,14.260905
238363.2,26.2869,-26.2869,4.022419,14.263971
238363.2,26.3658,-26.3658,4.022419,14.263971
238375.2,26.3658,-26.3658,4.022348,14.267073
238375.2,26.4426,-26.4426,4.022348,14.267073
238387.2,26.4426,-26.4426,4.022279,14.270212
238387.2,26.5172,-26.5172,4.022279,14.270212
238399.2,26.5172,-26.5172,4.022213,14.273389
238399.2,26.5898,-26.5898,4.022213,14.273389
238411.2,26.5898,-26.5898,4.022149,14.276606
238411.2,26.6603,-26.6603,4.022149,14.276606
238423.2,26.6603,-26.6603,4.022087,14.279864
238423.2,26.7286,-26.7286,4.022087,14.279864
238435.2,26.7286,-26.7286,4.022026,14.283164
238435.2,26.7948,-26.7948,4.022026,14.283164
238447.2,26.7948,-26.7948,4.021968,14.286509
238447.2,26.8589,-26.8589,4.021968,14.286509
238459.2,26.8589,-26.8589,4.021912,14.289900
238459.2,26.9208,-26.9208,4.021912,14.289900
238471.2,26.9208,-26.9208,4.021858,14.293338
238471.2,26.9805,-26.9805,4.021858,14.293338
238483.2,26.9805,-26.9805,4.021806,14.296826
238483.2,27.0381,-27.0381,4.021806,14.296826
238495.2,27.0381,-27.0381,4.021757,14.300365
238495.2,27.0935,-27.0935,4.021757,14.300365
238507.2,27.0935,-27.0935,4.021709,14.303958
238507.2,27.1467,-27.1467,4.021709,14.303958
238519.3,27.1467,-27.1467,4.021662,14.307607
238519.3,27.1977,-27.1977,4.021662,14.307607
238531.3,27.1977,-27.1977,4.021618,14.311313
238531.3,27.2465,-27.2465,4.021618,14.311313
238543.3,27.2465,-27.2465,4.021577,14.315080
238543.3,27.293,-27.293,4.021577,14.315080
238555.3,27.293,-27.293,4.021537,14.318909
238555.3,27.3374,-27.3374,4.021537,14.318909
238567.3,27.3374,-27.3374,4.021499,14.322803
238567.3,27.3795,-27.3795,4.021499,14.322803
238579.3,27.3795,-27.3795,4.021462,14.326764
238579.3,27.4194,-27.4194,4.021462,14.326764
238591.3,27.4194,-27.4194,4.021428,14.330795
238591.3,27.457,-27.457,4.021428,14.330795
238603.3,27.457,-27.457,4.021395,14.334899
238603.3,27.4924,-27.4924,4.021395,14.334899
238615.3,27.4924,-27.4924,4.021365,14.339078
238615.3,27.5255,-27.5255,4.021365,14.339078
238627.3,27.5255,-27.5255,4.021335,14.343335
238627.3,27.5563,-27.5563,4.021335,14.343335
238639.3,27.5563,-27.5563,4.021309,14.347672
238639.3,27.5849,-27.5849,4.021309,14.347672
238651.3,27.5849,-27.5849,4.021284,14.352094
238651.3,27.6111,-27.6111,4.021284,14.352094
238663.4,27.6111,-27.6111,4.021261,14.356601
238663.4,27.6351,-27.6351,4.021261,14.356601
238675.4,27.6351,-27.6351,4.021239,14.361198
238675.4,27.6567,-27.6567,4.021239,14.361198
238687.4,27.6567,-27.6567,4.021219,14.365888
238687.4,27.676,-27.676,4.021219,14.365888
238699.4,27.676,-27.676,4.021202,14.370673
238699.4,27.693,-27.693,4.021202,14.370673
238711.4,27.693,-27.693,4.021186,14.375555
238711.4,27.7077,-27.7077,4.021186,14.375555
238723.4,27.7077,-27.7077,4.021172,14.380539
238723.4,27.72,-27.72,4.021172,14.380539
238735.4,27.72,-27.72,4.021160,14.385628
238735.4,27.73,-27.73,4.021160,14.385628
238747.4,27.73,-27.73,4.021149,14.390823
238747.4,27.7376,-27.7376,4.021149,14.390823
238759.4,27.7376,-27.7376,4.021140,14.396128
238759.4,27.7429,-27.7429,4.021140,14.396128
238771.4,27.7429,-27.7429,4.021134,14.401546
238771.4,27.7458,-27.7458,4.021134,14.401546
238783.4,27.7458,-27.7458,4.021129,14.407080
238783.4,27.7463,-27.7463,4.021129,14.407080
238795.4,27.7463,-27.7463,4.021126,14.412733
238795.4,27.7445,-27.7445,4.021126,14.412733
238807.5,27.7445,-27.7445,4.021125,14.418507
238807.5,27.7402,-27.7402,4.021125,14.418507
238819.5,27.7402,-27.7402,4.021125,14.424406
238819.5,27.7336,-27.7336,4.021125,14.424406
238831.5,27.7336,-27.7336,4.021127,14.430432
238831.5,27.7246,-27.7246,4.021127,14.430432
238843.5,27.7246,-27.7246,4.021131,14.436587
238843.5,27.7132,-27.7132,4.021131,14.436587
238855.5,27.7132,-27.7132,4.021138,14.442875
238855.5,27.6995,-27.6995,4.021138,14.442875
238867.5,27.6995,-27.6995,4.021146,14.449297
238867.5,27.6833,-27.6833,4.021146,14.449297
238879.5,27.6833,-27.6833,4.021155,14.455857
238879.5,27.6647,-27.6647,4.021155,14.455857
238891.5,27.6647,-27.6647,4.021166,14.462556
238891.5,27.6438,-27.6438,4.021166,14.462556
238903.5,27.6438,-27.6438,4.021180,14.469397
238903.5,27.6204,-27.6204,4.021180,14.469397
238915.5,27.6204,-27.6204,4.021196,14.476381
238915.5,27.5946,-27.5946,4.021196,14.476381
238927.5,27.5946,-27.5946,4.021212,14.483512
238927.5,27.5665,-27.5665,4.021212,14.483512
238939.5,27.5665,-27.5665,4.021232,14.490790
238939.5,27.5359,-27.5359,4.021232,14.490790
238951.6,27.5359,-27.5359,4.021253,14.498219
238951.6,27.503,-27.503,4.021253,14.498219
238963.6,27.503,-27.503,4.021276,14.505798
238963.6,27.4677,-27.4677,4.021276,14.505798
238975.6,27.4677,-27.4677,4.021301,14.513530
238975.6,27.43,-27.43,4.021301,14.513530
238987.6,27.43,-27.43,4.021328,14.521417
238987.6,27.3899,-27.3899,4.021328,14.521417
238999.6,27.3899,-27.3899,4.021356,14.529459
238999.6,27.3475,-27.3475,4.021356,14.529459
239011.6,27.3475,-27.3475,4.021388,14.537658
239011.6,27.3026,-27.3026,4.021388,14.537658
239023.6,27.3026,-27.3026,4.021420,14.546014
239023.6,27.2555,-27.2555,4.021420,14.546014
239035.6,27.2555,-27.2555,4.021455,14.554529
239035.6,27.2059,-27.2059,4.021455,14.554529
239047.6,27.2059,-27.2059,4.021491,14.563203
239047.6,27.1541,-27.1541,4.021491,14.563203
239059.6,27.1541,-27.1541,4.021530,14.572037
239059.6,27.0998,-27.0998,4.021530,14.572037
239071.6,27.0998,-27.0998,4.021570,14.581032
239071.6,27.0433,-27.0433,4.021570,14.581032
239083.6,27.0433,-27.0433,4.021613,14.590186
239083.6,26.9845,-26.9845,4.021613,14.590186
239095.7,26.9845,-26.9845,4.021658,14.599501
239095.7,26.9233,-26.9233,4.021658,14.599501
239107.7,26.9233,-26.9233,4.021705,14.608977
239107.7,26.8599,-26.8599,4.021705,14.608977
239119.7,26.8599,-26.8599,4.021754,14.618613
239119.7,26.7942,-26.7942,4.021754,14.618613
239131.7,26.7942,-26.7942,4.021805,14.628409
239131.7,26.7262,-26.7262,4.021805,14.628409
239143.7,26.7262,-26.7262,4.021858,14.638365
239143.7,26.6559,-26.6559,4.021858,14.638365
